Exercício: 2015
Escopo: Municípios do Estado - PA
Tabela: Despesas Orçamentárias (Anexo I-D)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Liquidadas";"4.4.00.00.00.00 - Investimentos";2350285,57
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Liquidadas";"4.4.90.00.00.00 - Aplicações Diretas";2350285,57
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Liquidadas";"4.4.90.52.00.00 - Equipamentos e Material Permanente";620192,4
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Liquidadas";"4.4.90.99.00.00 - A Classificar";1730093,17
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"Total Geral da Despesa";16728102,06
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.0.00.00.00.00 - Despesas Correntes";14624654,55
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.1.00.00.00.00 - Pessoal e Encargos Sociais";9237805,19
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.1.90.00.00.00 - Aplicações Diretas";9237805,19
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.1.90.04.00.00 - Contratação por Tempo Determinado";1513418,87
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.1.90.11.00.00 - Vencimentos e Vantagens Fixas - Pessoal Civil";6989649,8
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.1.90.13.00.00 - Obrigações Patronais";734736,52
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.1.90.13.99.00 - Outras Obrigações Patronais";734736,52
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.3.00.00.00.00 - Outras Despesas Correntes";5386849,36
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.3.90.00.00.00 - Aplicações Diretas";5386849,36
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.3.90.15.00.00 - Diárias - Militar";152210,00
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.3.90.31.00.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras";1361717,16
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.3.90.32.00.00 - Material, Bem ou Serviço para Distribuição Gratuita";15600,00
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.3.90.33.00.00 - Passagens e Despesas com Locomoção";97894,2
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.3.90.34.00.00 - Outras Despesas de Pessoal decorrentes de Contratos de Terceirização";10566,3
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.3.90.37.00.00 - Locação de Mão-de-Obra";997166,23
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.3.90.41.00.00 - Contribuições";2383606,07
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.3.90.48.00.00 - Outros Auxílios Financeiros a Pessoas Físicas";132358,85
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.3.90.49.00.00 - Auxílio-Transporte";750,00
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.3.90.92.00.00 - Despesas de Exercícios Anteriores";193449,6
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"3.3.90.93.00.00 - Indenizações e Restituições";41530,95
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"4.0.00.00.00.00 - Despesas de Capital";2103447,51
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"4.4.00.00.00.00 - Investimentos";2103447,51
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"4.4.90.00.00.00 - Aplicações Diretas";2103447,51
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"4.4.90.52.00.00 - Equipamentos e Material Permanente";478092,4
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Despesas Pagas";"4.4.90.99.00.00 - A Classificar";1625355,11
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Não Processados";"Total Geral da Despesa";1901504,33
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Não Processados";"3.0.00.00.00.00 - Despesas Correntes";746153,23
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Não Processados";"3.3.00.00.00.00 - Outras Despesas Correntes";746153,23
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Não Processados";"3.3.90.00.00.00 - Aplicações Diretas";746153,23
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Não Processados";"3.3.90.31.00.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras";535237,61
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Não Processados";"3.3.90.34.00.00 - Outras Despesas de Pessoal decorrentes de Contratos de Terceirização";3642,00
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Não Processados";"3.3.90.37.00.00 - Locação de Mão-de-Obra";40189,00
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Não Processados";"3.3.90.41.00.00 - Contribuições";151507,33
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Não Processados";"3.3.90.92.00.00 - Despesas de Exercícios Anteriores";15577,29
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Não Processados";"4.0.00.00.00.00 - Despesas de Capital";1155351,1
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Não Processados";"4.4.00.00.00.00 - Investimentos";1155351,1
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Não Processados";"4.4.90.00.00.00 - Aplicações Diretas";1155351,1
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Não Processados";"4.4.90.52.00.00 - Equipamentos e Material Permanente";42275,00
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Não Processados";"4.4.90.99.00.00 - A Classificar";1113076,1
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"Total Geral da Despesa";1637885,44
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"3.0.00.00.00.00 - Despesas Correntes";1391047,38
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"3.1.00.00.00.00 - Pessoal e Encargos Sociais";183158,74
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"3.1.90.00.00.00 - Aplicações Diretas";183158,74
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"3.1.90.04.00.00 - Contratação por Tempo Determinado";2760,11
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"3.1.90.13.00.00 - Obrigações Patronais";180398,63
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"3.1.90.13.99.00 - Outras Obrigações Patronais";180398,63
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"3.3.00.00.00.00 - Outras Despesas Correntes";1207888,64
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"3.3.90.00.00.00 - Aplicações Diretas";1207888,64
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"3.3.90.31.00.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras";362969,61
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"3.3.90.33.00.00 - Passagens e Despesas com Locomoção";14425,00
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"3.3.90.34.00.00 - Outras Despesas de Pessoal decorrentes de Contratos de Terceirização";2911,7
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"3.3.90.37.00.00 - Locação de Mão-de-Obra";110866,09
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"3.3.90.41.00.00 - Contribuições";305640,97
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"3.3.90.48.00.00 - Outros Auxílios Financeiros a Pessoas Físicas";36419,3
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"3.3.90.92.00.00 - Despesas de Exercícios Anteriores";374655,97
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"4.0.00.00.00.00 - Despesas de Capital";246838,06
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"4.4.00.00.00.00 - Investimentos";246838,06
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"4.4.90.00.00.00 - Aplicações Diretas";246838,06
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"4.4.90.52.00.00 - Equipamentos e Material Permanente";142100,00
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7070;"Inscrição de RP Processados";"4.4.90.99.00.00 - A Classificar";104738,06
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"Total Geral da Despesa";17864361,99
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.0.00.00.00.00 - Despesas Correntes";14497045,37
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.1.00.00.00.00 - Pessoal e Encargos Sociais";8230863,17
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.1.90.00.00.00 - Aplicações Diretas";8230863,17
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.1.90.04.00.00 - Contratação por Tempo Determinado";3891110,21
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.1.90.11.00.00 - Vencimentos e Vantagens Fixas - Pessoal Civil";3479559,01
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.1.90.13.00.00 - Obrigações Patronais";860193,95
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.1.90.13.99.00 - Outras Obrigações Patronais";860193,95
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.3.00.00.00.00 - Outras Despesas Correntes";6266182,2
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.3.90.00.00.00 - Aplicações Diretas";6266182,2
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.3.90.15.00.00 - Diárias - Militar";380900,00
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.3.90.31.00.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras";3344144,62
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.3.90.34.00.00 - Outras Despesas de Pessoal decorrentes de Contratos de Terceirização";2037,61
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.3.90.36.00.00 - Outros Serviços de Terceiros - Pessoa Física";63000,00
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.3.90.37.00.00 - Locação de Mão-de-Obra";250110,78
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.3.90.41.00.00 - Contribuições";1843486,29
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.3.90.48.00.00 - Outros Auxílios Financeiros a Pessoas Físicas";141657,42
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.3.90.49.00.00 - Auxílio-Transporte";900,00
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.3.90.92.00.00 - Despesas de Exercícios Anteriores";4166,57
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"3.3.90.93.00.00 - Indenizações e Restituições";235778,91
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"4.0.00.00.00.00 - Despesas de Capital";3367316,62
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"4.4.00.00.00.00 - Investimentos";3195249,31
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"4.4.90.00.00.00 - Aplicações Diretas";3195249,31
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"4.4.90.52.00.00 - Equipamentos e Material Permanente";415273,42
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"4.4.90.99.00.00 - A Classificar";2779975,89
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"4.6.00.00.00.00 - Amortização da Dívida";172067,31
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"4.6.90.00.00.00 - Aplicações Diretas";172067,31
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Empenhadas";"4.6.90.71.00.00 - Principal da Dívida Contratual Resgatado";172067,31
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"Total Geral da Despesa";17802185,92
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.0.00.00.00.00 - Despesas Correntes";14434869,3
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.1.00.00.00.00 - Pessoal e Encargos Sociais";8230863,17
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.1.90.00.00.00 - Aplicações Diretas";8230863,17
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.1.90.04.00.00 - Contratação por Tempo Determinado";3891110,21
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.1.90.11.00.00 - Vencimentos e Vantagens Fixas - Pessoal Civil";3479559,01
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.1.90.13.00.00 - Obrigações Patronais";860193,95
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.1.90.13.99.00 - Outras Obrigações Patronais";860193,95
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.3.00.00.00.00 - Outras Despesas Correntes";6204006,13
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.3.90.00.00.00 - Aplicações Diretas";6204006,13
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.3.90.15.00.00 - Diárias - Militar";380900,00
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.3.90.31.00.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras";3343972,55
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.3.90.34.00.00 - Outras Despesas de Pessoal decorrentes de Contratos de Terceirização";2037,61
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.3.90.36.00.00 - Outros Serviços de Terceiros - Pessoa Física";63000,00
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.3.90.37.00.00 - Locação de Mão-de-Obra";250110,78
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.3.90.41.00.00 - Contribuições";1781482,29
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.3.90.48.00.00 - Outros Auxílios Financeiros a Pessoas Físicas";141657,42
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.3.90.49.00.00 - Auxílio-Transporte";900,00
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.3.90.92.00.00 - Despesas de Exercícios Anteriores";4166,57
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"3.3.90.93.00.00 - Indenizações e Restituições";235778,91
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"4.0.00.00.00.00 - Despesas de Capital";3367316,62
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"4.4.00.00.00.00 - Investimentos";3195249,31
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"4.4.90.00.00.00 - Aplicações Diretas";3195249,31
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"4.4.90.52.00.00 - Equipamentos e Material Permanente";415273,42
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"4.4.90.99.00.00 - A Classificar";2779975,89
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"4.6.00.00.00.00 - Amortização da Dívida";172067,31
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"4.6.90.00.00.00 - Aplicações Diretas";172067,31
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Liquidadas";"4.6.90.71.00.00 - Principal da Dívida Contratual Resgatado";172067,31
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"Total Geral da Despesa";17673120,25
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.0.00.00.00.00 - Despesas Correntes";14312280,35
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.1.00.00.00.00 - Pessoal e Encargos Sociais";8206205,68
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.1.90.00.00.00 - Aplicações Diretas";8206205,68
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.1.90.04.00.00 - Contratação por Tempo Determinado";3867713,51
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.1.90.11.00.00 - Vencimentos e Vantagens Fixas - Pessoal Civil";3478298,22
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.1.90.13.00.00 - Obrigações Patronais";860193,95
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.1.90.13.99.00 - Outras Obrigações Patronais";860193,95
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.3.00.00.00.00 - Outras Despesas Correntes";6106074,67
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.3.90.00.00.00 - Aplicações Diretas";6106074,67
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.3.90.15.00.00 - Diárias - Militar";378500,00
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.3.90.31.00.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras";3302234,79
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.3.90.34.00.00 - Outras Despesas de Pessoal decorrentes de Contratos de Terceirização";2037,61
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.3.90.36.00.00 - Outros Serviços de Terceiros - Pessoa Física";63000,00
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.3.90.37.00.00 - Locação de Mão-de-Obra";231471,78
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.3.90.41.00.00 - Contribuições";1746327,59
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.3.90.48.00.00 - Outros Auxílios Financeiros a Pessoas Físicas";141657,42
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.3.90.49.00.00 - Auxílio-Transporte";900,00
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.3.90.92.00.00 - Despesas de Exercícios Anteriores";4166,57
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"3.3.90.93.00.00 - Indenizações e Restituições";235778,91
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"4.0.00.00.00.00 - Despesas de Capital";3360839,9
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"4.4.00.00.00.00 - Investimentos";3188772,59
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"4.4.90.00.00.00 - Aplicações Diretas";3188772,59
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"4.4.90.52.00.00 - Equipamentos e Material Permanente";414473,42
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"4.4.90.99.00.00 - A Classificar";2774299,17
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"4.6.00.00.00.00 - Amortização da Dívida";172067,31
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"4.6.90.00.00.00 - Aplicações Diretas";172067,31
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Despesas Pagas";"4.6.90.71.00.00 - Principal da Dívida Contratual Resgatado";172067,31
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Não Processados";"Total Geral da Despesa";62176,07
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Não Processados";"3.0.00.00.00.00 - Despesas Correntes";62176,07
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Não Processados";"3.3.00.00.00.00 - Outras Despesas Correntes";62176,07
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Não Processados";"3.3.90.00.00.00 - Aplicações Diretas";62176,07
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Não Processados";"3.3.90.31.00.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras";172,07
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Não Processados";"3.3.90.41.00.00 - Contribuições";62004,00
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"Total Geral da Despesa";129065,67
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"3.0.00.00.00.00 - Despesas Correntes";122588,95
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"3.1.00.00.00.00 - Pessoal e Encargos Sociais";24657,49
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"3.1.90.00.00.00 - Aplicações Diretas";24657,49
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"3.1.90.04.00.00 - Contratação por Tempo Determinado";23396,7
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"3.1.90.11.00.00 - Vencimentos e Vantagens Fixas - Pessoal Civil";1260,79
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"3.3.00.00.00.00 - Outras Despesas Correntes";97931,46
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"3.3.90.00.00.00 - Aplicações Diretas";97931,46
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"3.3.90.15.00.00 - Diárias - Militar";2400,00
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"3.3.90.31.00.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras";41737,76
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"3.3.90.37.00.00 - Locação de Mão-de-Obra";18639,00
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"3.3.90.41.00.00 - Contribuições";35154,7
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"4.0.00.00.00.00 - Despesas de Capital";6476,72
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"4.4.00.00.00.00 - Investimentos";6476,72
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"4.4.90.00.00.00 - Aplicações Diretas";6476,72
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"4.4.90.52.00.00 - Equipamentos e Material Permanente";800,00
Prefeitura Municipal de Bannach - PA;1501253;PA;3303;"Inscrição de RP Processados";"4.4.90.99.00.00 - A Classificar";5676,72
Prefeitura Municipal de Ulianópolis - PA;1508126;PA;51956;"Despesas Empenhadas";"Total Geral da Despesa";74873907,43
Prefeitura Municipal de Ulianópolis - PA;1508126;PA;51956;"Despesas Empenhadas";"3.0.00.00.00.00 - Despesas Correntes";63639671,08
Prefeitura Municipal de Ulianópolis - PA;1508126;PA;51956;"Despesas Empenhadas";"3.1.00.00.00.00 - Pessoal e Encargos Sociais";39339289,8
Prefeitura Municipal de Ulianópolis - PA;1508126;PA;51956;"Despesas Empenhadas";"3.1.90.00.00.00 - Aplicações Diretas";39339289,8
Prefeitura Municipal de Ulianópolis - PA;1508126;PA;51956;"Despesas Empenhadas";"3.1.90.01.00.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares";11703,71
Prefeitura Municipal de Ulianópolis - PA;1508126;PA;51956;"Despesas Empenhadas";"3.1.90.03.00.00 - Pensões do RPPS e do Militar";20488,00
Prefeitura Municipal de Ulianópolis - PA;1508126;PA;51956;"Despesas Empenhadas";"3.1.90.04.00.00 - Contratação por Tempo Determinado";14752159,55
Prefeitura Municipal de Ulianópolis - PA;1508126;PA;51956;"Despesas Empenhadas";"3.1.90.11.00.00 - Vencimentos e Vantagens Fixas - Pessoal Civil";17244095,58
Prefeitura Municipal de Ulianópolis - PA;1508126;PA;51956;"Despesas Empenhadas";"3.1.90.13.00.00 - Obrigações Patronais";7047652,58
Prefeitura Municipal de Ulianópolis - PA;1508126;PA;51956;"Despesas Empenhadas";"3.1.90.13.99.00 - Outras Obrigações Patronais";7047652,58
Prefeitura Municipal de Ulianópolis - PA;1508126;PA;51956;"Despesas Empenhadas";"3.1.90.92.00.00 - Despesas de Exercícios Anteriores";263190,38
Prefeitura Municipal de Ulianópolis - PA;1508126;PA;51956;"Despesas Empenhadas";"3.3.00.00.00.00 - Outras Despesas Correntes";24300381,28
