Exercício: 2013
Escopo: Municípios do Estado - PA
Tabela: Receitas Orçamentárias (Anexo I-C)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.3.0.0.00.00.00 - Receita Patrimonial";15207848,92
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.3.1.0.00.00.00 - Receitas Imobiliárias";1186563,42
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.3.1.4.00.00.00 - Laudêmios";760843,19
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.3.1.9.00.00.00 - Outras Receitas Imobiliárias";425720,23
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.3.2.0.00.00.00 - Receitas de Valores Mobiliários";14018407,27
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.3.2.1.00.00.00 - Juros de Títulos de Renda";8,21
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.3.2.2.00.00.00 - Dividendos";461805,00
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários";2770446,00
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.3.2.8.00.00.00 - Remuneração dos Investimentos do Regime Próprio de Previdência do Servidor";10786148,06
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.3.9.0.00.00.00 - Outras Receitas Patrimoniais";2878,23
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.6.0.0.00.00.00 - Receita de Serviços";1318843,75
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.6.0.0.03.00.00 - Serviços de Transporte";1318843,75
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.0.0.00.00.00 - Transferências Correntes";372042074,49
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";367217745,03
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.1.00.00.00 - Transferências da União";136810633,89
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.1.01.00.00 - Participação na Receita da União";64292353,95
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";64011347,19
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";281006,76
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais";15583954,21
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.1.22.11.00 - Cota-parte da Compensação Financeira de Recursos Hídricos";955176,22
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.1.22.20.00 - Cota-parte da Compensação Financeira de Recursos Minerais - CFEM";12763712,65
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.1.22.50.00 - Cota-Parte Royalties pela Participação Especial - Lei nº 9.478/97 artigo 50";955176,22
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP";909889,12
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo";41634416,08
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS";1988818,44
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";10706041,92
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.1.36.00.00 - Transferências Financeira do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";1023235,44
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.1.99.00.00 - Outras Transferências da União";1581813,85
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.2.00.00.00 - Transferências dos Estados";110279987,78
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";108825978,14
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";93293467,4
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";12044294,99
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação";3376983,39
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.2.01.99.00 - Outras Participações na Receita dos Estados";111232,36
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.2.33.00.00 - Transferências de Recursos do Estado para Programas de Saúde - Repasse Fundo a Fundo";1454009,64
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.4.00.00.00 - Transferências Multigovernamentais";120127123,36
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";71956836,02
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";48170287,34
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.3.0.00.00.00 - Transferências de Instituições Privadas";2483681,17
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.6.0.00.00.00 - Transferências de Convênios";2340648,29
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.6.1.00.00.00 - Transferências de Convênios da União e de Suas Entidades";1005929,38
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.6.1.99.00.00 - Outras Transferências de Convênios da União";1005929,38
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.7.6.4.00.00.00 - Transferências de Convênios de Instituições Privadas";1334718,91
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.9.0.0.00.00.00 - Outras Receitas Correntes";5741807,78
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.9.1.0.00.00.00 - Multas e Juros de Mora";2432980,01
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.9.1.1.00.00.00 - Multas e Juros de Mora dos Tributos";1781934,14
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.9.1.2.00.00.00 - Multas e Juros de Mora das Contribuições";147335,34
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.9.1.3.00.00.00 - Multas e Juros de Mora da Dívida Ativa dos Tributos";124364,01
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.9.1.9.00.00.00 - Multas de Outras Origens";379346,52
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.9.2.0.00.00.00 - Indenizações e Restituições";2406912,18
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.9.3.0.00.00.00 - Receita da Dívida Ativa";790544,37
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.9.3.1.00.00.00 - Receita da Dívida Ativa Tributária";790544,37
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"1.9.9.0.00.00.00 - Receitas Diversas";111371,22
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"2.0.0.0.00.00.00 - Receitas de Capital";4444581,81
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"2.4.0.0.00.00.00 - Transferências de Capital";4444581,81
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"2.4.7.0.00.00.00 - Transferências de Convênios";4444581,81
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"2.4.7.1.00.00.00 - Transferências de Convênios da União e de suas Entidades";4444581,81
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"2.4.7.1.01.00.00 - Transferências de Convênios da União para o Sistema Único de Saúde - SUS";1832522,42
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Receitas Realizadas";"2.4.7.1.99.00.00 - Outras Transferências de Convênios da União";2612059,39
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"Total Receitas";53576226,53
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.0.0.0.00.00.00 - Receitas Correntes";53576226,53
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.3.0.0.00.00.00 - Receita Patrimonial";19312829,8
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.3.2.0.00.00.00 - Receitas de Valores Mobiliários";19312829,8
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.3.2.8.00.00.00 - Remuneração dos Investimentos do Regime Próprio de Previdência do Servidor";19312829,8
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.7.0.0.00.00.00 - Transferências Correntes";34263396,73
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";34263396,73
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.7.2.1.00.00.00 - Transferências da União";12520446,17
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.7.2.1.01.00.00 - Participação na Receita da União";12315799,12
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";12259597,91
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";56201,21
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.7.2.1.36.00.00 - Transferências Financeira do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";204647,05
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.7.2.2.00.00.00 - Transferências dos Estados";21742950,56
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";21742950,56
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";18658694,52
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";2408859,32
Prefeitura Municipal de Marabá - PA;1504208;PA;251885;"Deduções da Receita";"1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação";675396,72
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"Total Receitas";16478777,04
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.0.0.0.00.00.00 - Receitas Correntes";15850873,2
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.1.0.0.00.00.00 - Receita Tributária";240022,72
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.1.1.0.00.00.00 - Impostos";182846,25
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda";76177,77
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.1.1.2.01.00.00 - Imposto sobre a Propriedade Territorial Rural - ITR";9847,86
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU";12399,85
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR";43810,31
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.1.1.2.04.30.00 - Retido nas Fontes";43810,31
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.1.1.2.08.00.00 - Imposto sobre Transmissão "Inter Vivos" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI";10119,75
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação";106668,48
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN";106668,48
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.1.2.0.00.00.00 - Taxas";57176,47
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia";56214,94
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços";961,53
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.2.0.0.00.00.00 - Receitas de Contribuições";170884,39
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública";170884,39
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.3.0.0.00.00.00 - Receita Patrimonial";55329,49
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.3.1.0.00.00.00 - Receitas Imobiliárias";6761,13
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.3.1.1.00.00.00 - Aluguéis";6721,13
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.3.1.2.00.00.00 - Arrendamentos";40,00
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.3.2.0.00.00.00 - Receitas de Valores Mobiliários";48568,36
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários";48568,36
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.6.0.0.00.00.00 - Receita de Serviços";223219,61
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.6.0.0.13.00.00 - Serviços Administrativos";66459,89
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.6.0.0.26.00.00 - Serviços de Fornecimento de Água";156759,72
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.0.0.00.00.00 - Transferências Correntes";15161416,99
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";14971809,01
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.1.00.00.00 - Transferências da União";7958249,7
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.1.01.00.00 - Participação na Receita da União";5206187,13
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";5204608,51
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";1578,62
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais";87123,33
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP";87123,33
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo";1704590,77
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS";135283,5
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";594529,71
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.1.36.00.00 - Transferências Financeira do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";27654,98
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.1.99.00.00 - Outras Transferências da União";202880,28
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.2.00.00.00 - Transferências dos Estados";2994879,92
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";2968476,32
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";2519632,27
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";110507,14
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação";91065,48
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.2.01.99.00 - Outras Participações na Receita dos Estados";247271,43
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.2.33.00.00 - Transferências de Recursos do Estado para Programas de Saúde - Repasse Fundo a Fundo";26403,6
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.4.00.00.00 - Transferências Multigovernamentais";4018679,39
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";2696342,66
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";1322336,73
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.6.0.00.00.00 - Transferências de Convênios";189607,98
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.6.1.00.00.00 - Transferências de Convênios da União e de Suas Entidades";81499,27
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.6.1.99.00.00 - Outras Transferências de Convênios da União";81499,27
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.6.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de Suas Entidades";108108,71
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.6.2.02.00.00 - Transferências de Convênios dos Estados Destinadas a Programas de Educação";31730,66
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"1.7.6.2.99.00.00 - Outras Transferências de Convênios dos Estados";76378,05
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"2.0.0.0.00.00.00 - Receitas de Capital";627903,84
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"2.4.0.0.00.00.00 - Transferências de Capital";627903,84
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"2.4.7.0.00.00.00 - Transferências de Convênios";627903,84
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"2.4.7.1.00.00.00 - Transferências de Convênios da União e de suas Entidades";577903,84
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"2.4.7.1.01.00.00 - Transferências de Convênios da União para o Sistema Único de Saúde - SUS";130000,00
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"2.4.7.1.99.00.00 - Outras Transferências de Convênios da União";447903,84
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"2.4.7.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de suas Entidades";50000,00
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Receitas Realizadas";"2.4.7.2.05.00.00 - Transferências de Convênios dos Estados Destinadas a Programas de Infra-Estrutura em Transporte";50000,00
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Deduções da Receita";"Total Receitas";1547882,53
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Deduções da Receita";"1.0.0.0.00.00.00 - Receitas Correntes";1547882,53
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Deduções da Receita";"1.7.0.0.00.00.00 - Transferências Correntes";1547882,53
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Deduções da Receita";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";1547882,53
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Deduções da Receita";"1.7.2.1.00.00.00 - Transferências da União";1004086,14
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Deduções da Receita";"1.7.2.1.01.00.00 - Participação na Receita da União";998555,2
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Deduções da Receita";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";996932,48
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Deduções da Receita";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";1622,72
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Deduções da Receita";"1.7.2.1.36.00.00 - Transferências Financeira do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";5530,94
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Deduções da Receita";"1.7.2.2.00.00.00 - Transferências dos Estados";543796,39
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Deduções da Receita";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";543796,39
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Deduções da Receita";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";503481,85
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Deduções da Receita";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";22101,43
Prefeitura Municipal de Abel Figueiredo - PA;1500131;PA;7013;"Deduções da Receita";"1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação";18213,11
Prefeitura Municipal de Santarém - PA;1506807;PA;288462;"Receitas Realizadas";"Total Receitas";412704266,28
Prefeitura Municipal de Santarém - PA;1506807;PA;288462;"Receitas Realizadas";"1.0.0.0.00.00.00 - Receitas Correntes";412223423,58
Prefeitura Municipal de Santarém - PA;1506807;PA;288462;"Receitas Realizadas";"1.1.0.0.00.00.00 - Receita Tributária";32463480,29
Prefeitura Municipal de Santarém - PA;1506807;PA;288462;"Receitas Realizadas";"1.1.1.0.00.00.00 - Impostos";29594726,06
Prefeitura Municipal de Santarém - PA;1506807;PA;288462;"Receitas Realizadas";"1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda";11459295,92
Prefeitura Municipal de Santarém - PA;1506807;PA;288462;"Receitas Realizadas";"1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU";4601483,06
Prefeitura Municipal de Santarém - PA;1506807;PA;288462;"Receitas Realizadas";"1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR";5449188,33
Prefeitura Municipal de Santarém - PA;1506807;PA;288462;"Receitas Realizadas";"1.1.1.2.04.30.00 - Retido nas Fontes";5449188,33
Prefeitura Municipal de Santarém - PA;1506807;PA;288462;"Receitas Realizadas";"1.1.1.2.08.00.00 - Imposto sobre Transmissão "Inter Vivos" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI";1408624,53
Prefeitura Municipal de Santarém - PA;1506807;PA;288462;"Receitas Realizadas";"1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação";18135430,14
Prefeitura Municipal de Santarém - PA;1506807;PA;288462;"Receitas Realizadas";"1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN";18135430,14
Prefeitura Municipal de Santarém - PA;1506807;PA;288462;"Receitas Realizadas";"1.1.2.0.00.00.00 - Taxas";2868754,23
Prefeitura Municipal de Santarém - PA;1506807;PA;288462;"Receitas Realizadas";"1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços";2868754,23
Prefeitura Municipal de Santarém - PA;1506807;PA;288462;"Receitas Realizadas";"1.2.0.0.00.00.00 - Receitas de Contribuições";6347483,32
Prefeitura Municipal de Santarém - PA;1506807;PA;288462;"Receitas Realizadas";"1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública";6347483,32
