Exercício: 2014
Escopo: Municípios do Estado - PA
Tabela: Receitas Orçamentárias (Anexo I-C)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Receitas Brutas Realizadas";"1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";8350600,58
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Receitas Brutas Realizadas";"1.7.6.0.00.00.00 - Transferências de Convênios";162829,81
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Receitas Brutas Realizadas";"1.7.6.1.00.00.00 - Transferências de Convênios da União e de Suas Entidades";158509,03
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Receitas Brutas Realizadas";"1.7.6.1.03.00.00 - Transferências de Convênios da União Destinadas a Programas de Assistência Social";158509,03
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Receitas Brutas Realizadas";"1.7.6.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de Suas Entidades";4320,78
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Receitas Brutas Realizadas";"1.7.6.2.01.00.00 - Transferências de Convênios dos Estados para o Sistema Único de Saúde - SUS";4320,78
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Receitas Brutas Realizadas";"1.9.0.0.00.00.00 - Outras Receitas Correntes";153884,37
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Receitas Brutas Realizadas";"1.9.3.0.00.00.00 - Receita da Dívida Ativa";121851,68
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Receitas Brutas Realizadas";"1.9.3.1.00.00.00 - Receita da Dívida Ativa Tributária";121851,68
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Receitas Brutas Realizadas";"1.9.9.0.00.00.00 - Receitas Diversas";32032,69
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Deduções - FUNDEB";"Total Receitas";8335901,82
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Deduções - FUNDEB";"1.0.0.0.00.00.00 - Receitas Correntes";8335901,82
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Deduções - FUNDEB";"1.7.0.0.00.00.00 - Transferências Correntes";8335901,82
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Deduções - FUNDEB";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";8335901,82
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Deduções - FUNDEB";"1.7.2.1.00.00.00 - Transferências da União";3981854,8
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Deduções - FUNDEB";"1.7.2.1.01.00.00 - Participação na Receita da União";3944631,3
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Deduções - FUNDEB";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";3942619,8
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Deduções - FUNDEB";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";2011,5
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Deduções - FUNDEB";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";37223,5
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Deduções - FUNDEB";"1.7.2.2.00.00.00 - Transferências dos Estados";4354047,02
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Deduções - FUNDEB";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";4354047,02
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Deduções - FUNDEB";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";3930218,13
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Deduções - FUNDEB";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";300504,67
Prefeitura Municipal de Benevides - PA;1501501;PA;57393;"Deduções - FUNDEB";"1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação";123324,22
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"Total Receitas";93335441,24
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.0.0.0.00.00.00 - Receitas Correntes";93320400,08
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.1.0.0.00.00.00 - Receita Tributária";3657485,38
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.1.1.0.00.00.00 - Impostos";3125767,05
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda";1254940,18
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU";381373,95
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR";575329,09
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho";99806,41
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.1.1.2.04.34.00 - Retido nas Fontes - Outros Rendimentos";475522,68
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.1.1.2.08.00.00 - Imposto sobre Transmissão "Inter Vivos" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI";298237,14
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação";1870826,87
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN";1870826,87
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.1.2.0.00.00.00 - Taxas";531718,33
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia";386931,31
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços";144787,02
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.2.0.0.00.00.00 - Receitas de Contribuições";755081,09
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública";755081,09
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.3.0.0.00.00.00 - Receita Patrimonial";720532,89
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.3.2.0.00.00.00 - Receitas de Valores Mobiliários";720532,89
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários";720532,89
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.6.0.0.00.00.00 - Receita de Serviços";2123919,68
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.6.0.0.13.00.00 - Serviços Administrativos";258978,94
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.6.0.0.99.00.00 - Demais Receitas de Serviços";1864940,74
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.0.0.00.00.00 - Transferências Correntes";85829376,16
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";84109883,55
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.1.00.00.00 - Transferências da União";41669443,48
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.1.01.00.00 - Participação na Receita da União";22475336,87
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";22459071,5
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";16265,37
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais";409443,47
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.1.22.20.00 - Cota-Parte da Compensação Financeira de Recursos Minerais - CFEM";74130,46
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP";335313,01
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo";12321050,99
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS";641379,11
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";2762547,21
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";76583,16
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.1.99.00.00 - Outras Transferências da União";2983102,67
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.2.00.00.00 - Transferências dos Estados";10152030,42
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";9680671,65
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";8161761,6
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";1263756,5
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação";255153,55
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.2.33.00.00 - Transferências de Recursos do Estado para Programas de Saúde - Repasse Fundo a Fundo";471358,77
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.4.00.00.00 - Transferências Multigovernamentais";32288409,65
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";18780456,77
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";13507952,88
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.6.0.00.00.00 - Transferências de Convênios";1719492,61
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.6.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de Suas Entidades";1719492,61
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.6.2.02.00.00 - Transferências de Convênios dos Estados Destinadas a Programas de Educação";418645,4
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.7.6.2.99.00.00 - Outras Transferências de Convênios dos Estados";1300847,21
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.9.0.0.00.00.00 - Outras Receitas Correntes";234004,88
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.9.1.0.00.00.00 - Multas e Juros de Mora";5728,24
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.9.1.9.00.00.00 - Multas de Outras Origens";5728,24
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.9.2.0.00.00.00 - Indenizações e Restituições";45945,46
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.9.2.2.00.00.00 - Restituições";45945,46
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.9.2.2.99.00.00 - Outras Restituições";45945,46
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"1.9.9.0.00.00.00 - Receitas Diversas";182331,18
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"2.0.0.0.00.00.00 - Receitas de Capital";15041,16
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"2.4.0.0.00.00.00 - Transferências de Capital";15041,16
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"2.4.7.0.00.00.00 - Transferências de Convênios";15041,16
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"2.4.7.1.00.00.00 - Transferências de Convênios da União e de suas Entidades";15041,16
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Receitas Brutas Realizadas";"2.4.7.1.99.00.00 - Outras Transferências de Convênios da União";15041,16
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Deduções - Transferências Constitucionais";"Total Receitas";6255748,04
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Deduções - Transferências Constitucionais";"1.0.0.0.00.00.00 - Receitas Correntes";6255748,04
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Deduções - Transferências Constitucionais";"1.7.0.0.00.00.00 - Transferências Correntes";6255748,04
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Deduções - Transferências Constitucionais";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";6255748,04
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Deduções - Transferências Constitucionais";"1.7.2.1.00.00.00 - Transferências da União";4319609,3
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Deduções - Transferências Constitucionais";"1.7.2.1.01.00.00 - Participação na Receita da União";4304292,74
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Deduções - Transferências Constitucionais";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";4301039,78
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Deduções - Transferências Constitucionais";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";3252,96
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Deduções - Transferências Constitucionais";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";15316,56
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Deduções - Transferências Constitucionais";"1.7.2.2.00.00.00 - Transferências dos Estados";1936138,74
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Deduções - Transferências Constitucionais";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";1936138,74
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Deduções - Transferências Constitucionais";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";1632352,41
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Deduções - Transferências Constitucionais";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";252755,6
Prefeitura Municipal de Santa Izabel do Pará - PA;1506500;PA;65251;"Deduções - Transferências Constitucionais";"1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação";51030,73
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"Total Receitas";305223717,66
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.0.0.0.00.00.00 - Receitas Correntes";299697791,5
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.1.0.0.00.00.00 - Receita Tributária";22011850,29
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.1.1.0.00.00.00 - Impostos";19878425,36
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda";6227528,07
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU";1312251,06
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR";3418406,14
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho";3418406,14
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.1.1.2.08.00.00 - Imposto sobre Transmissão "Inter Vivos" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI";1496870,87
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação";13650897,29
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN";13650897,29
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.1.2.0.00.00.00 - Taxas";2133424,93
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia";1628307,9
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços";505117,03
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.2.0.0.00.00.00 - Receitas de Contribuições";11835918,94
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.2.1.0.00.00.00 - Contribuições Sociais";7254680,65
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público";7254680,65
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.2.1.0.29.01.00 - Contribuição Patronal de Servidor Ativo Civil para o Regime Próprio";359574,63
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.2.1.0.29.07.00 - Contribuição do Servidor Ativo Civil para o Regime Próprio";6895106,02
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública";4581238,29
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.3.0.0.00.00.00 - Receita Patrimonial";2517463,92
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.3.1.0.00.00.00 - Receitas Imobiliárias";2065,00
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.3.1.1.00.00.00 - Aluguéis";2065,00
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.3.2.0.00.00.00 - Receitas de Valores Mobiliários";2505245,07
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários";2505245,07
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.3.9.0.00.00.00 - Outras Receitas Patrimoniais";10153,85
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.6.0.0.00.00.00 - Receita de Serviços";82772,33
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.6.0.0.99.00.00 - Demais Receitas de Serviços";82772,33
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.0.0.00.00.00 - Transferências Correntes";260157880,65
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";257745242,76
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.1.00.00.00 - Transferências da União";133602550,33
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.1.01.00.00 - Participação na Receita da União";65320704,11
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";65301925,46
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";18778,65
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais";1005246,55
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.1.22.20.00 - Cota-Parte da Compensação Financeira de Recursos Minerais - CFEM";30784,46
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP";974462,09
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo";56277785,6
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS";2427477,64
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";6125236,45
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";415357,03
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.1.99.00.00 - Outras Transferências da União";2030742,95
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.2.00.00.00 - Transferências dos Estados";57114009,52
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";57084842,37
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";48118035,84
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";7379514,62
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação";1567176,12
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.2.01.13.00 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico";20115,79
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.2.33.00.00 - Transferências de Recursos do Estado para Programas de Saúde - Repasse Fundo a Fundo";29167,15
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.4.00.00.00 - Transferências Multigovernamentais";67028682,91
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";51398605,81
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";15630077,1
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.6.0.00.00.00 - Transferências de Convênios";2412637,89
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.6.1.00.00.00 - Transferências de Convênios da União e de Suas Entidades";532613,82
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.6.1.99.00.00 - Outras Transferências de Convênios da União";532613,82
Prefeitura Municipal de Castanhal - PA;1502400;PA;186895;"Receitas Brutas Realizadas";"1.7.6.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de Suas Entidades";1880024,07
